Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,Attack_cat
2381736.2,6,174.4,99.53247938,99.53247938,0,0,0,0,0,1,0,0,0,0,0,2416.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,20158.2,637.2,1494,1329.2777192982458,324.97387875677106,637.2,169323397.0837338,13.5,51.57685613160144,455.9655099001434,178954.1145333949,0.6,244.6,
2383253,6,248,99.91725658184036,99.91725658184036,0,0,0,0,0,1,0,0,0,0,0,2426.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,363,66,66,66,0,66,0.000287104,5.5,11.489125293076055,0,0,0,38.5,
2390339,6,82.4,100.32226353529062,100.32226353529062,0,0,0,0,0,1,0,0,0,0,0,2436.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7449,66,1351.2,443.4938798920378,558.3259924926442,1351.2,169323397.08328262,13.5,28.58831818261507,788.8316999831511,354592.8300578598,0.9,244.6,
2404565,6,100.8,100.73049280001344,100.73049280001344,0,0,0,0,0,1,0,0,0,0,0,2446.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7503,1065.6,1494,1415.8566666666666,163.71429143931616,1208.4,0.000221777,5.5,53.1603612,231.5269713077824,90175.67455555554,0.3,38.5,
2417363,6,64,101.13419668657151,101.13419668657151,0,0,0,0,0,1,0,0,0,0,0,2456.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,20301,66,1494,1302.998887253098,483.10755049832113,1494,169323397.0834418,13.5,51.02934156058973,684.6091287073181,235758.94917713944,1,244.6,
2432303,6,64,101.53728589630848,101.53728589630848,0,0,0,0,0,1,0,0,0,0,0,2466.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,0.000223303,5.5,54.66260147,0,0,0,38.5,
2447243,6,64,101.9460268324049,101.9460268324049,0,0,0,0,0,1,0,0,0,0,0,2476.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,23157,1494,1494,1494,0,1494,169323397.1,13.5,54.66260147,0,0,0,244.6,
2462183,6,64,102.35630713829252,102.35630713829252,0,0,0,0,0,1,0,0,0,0,0,2486.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,4.990100860595704e-05,5.5,54.66260147,0,0,0,38.5,
2477123,6,64,102.76606118041146,102.76606118041146,0,0,0,0,0,1,0,0,0,0,0,2496.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,23157,1494,1494,1494,0,1494,169323397.08378118,13.5,54.66260147,0,0,0,244.6,
2492063,6,64,103.1730598824818,103.1730598824818,0,0,0,0,0,1,0,0,0,0,0,2506.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,0.000148201,5.5,54.66260147,0,0,0,38.5,
2250618,7.1,211.2,93.21436730503235,93.21436730503235,0,0,0,0,0,0.9,0,0,0,0,0,2264.4,0,0.9,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,16745.8,208.8,1494,1117.246120107962,557.5771722,223.6,169323397.08517718,13.5,47.16275896537622,788.8316999831511,354592.83005785977,0.9,244.6,
2501171,6,248,103.91768106387056,103.91768106387056,0,0,0,0,0,1,0,0,0,0,0,2525.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,363,66,66,66,0,66,0.000234318,5.5,11.489125293076055,0,0,0,38.5,
2506971.8,6,100.8,104.32086001102984,104.32086001102984,0,0,0,0,0,1,0,0,0,0,0,2535.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6163.8,66,1208.4,360.9751417004048,478.1990896586509,1208.4,169323397.08507246,13.5,25.349939946095304,674.7566614269386,292860.1705911587,0.8,244.6,
2521769,6,64,104.7298279058685,104.7298279058685,0,0,0,0,0,1,0,0,0,0,0,2545.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,4.391670227050781e-05,5.5,54.66260147,0,0,0,38.5,
2531996.6,6,174.4,105.13957280397958,105.13957280397958,0,0,0,0,0,1,0,0,0,0,0,2555.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,18444.6,351.6,1494,1220.8206477732792,471.1751505409553,637.2,169323397.0851017,13.5,49.23974296505434,667.6694914140226,286081.7196216296,0.8,244.6,
2537940.2,6,211.2,105.54670925153498,105.54670925153498,0,0,0,0,0,1,0,0,0,0,0,2565.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3076.2,351.6,1494,759.7133333333334,518.8228668262633,351.6,0.000161004,5.5,37.66493421578154,733.7263347349916,338273.21555555554,0.8,38.5,
2546575,6,64,105.95340940665812,105.95340940665812,0,0,0,0,0.1,1,0,0,0,0,0,2575.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,11711,66,1494,728.8955490123911,695.6541778988733,1472,169323397.08526337,13.5,37.92896135856763,985.6203418559966,486269.0619612088,1,244.6,
2553463,6,248,106.33655648984649,106.33655648984649,0,0,0,0,0,1,0,0,0,0,0,2585.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,363,66,66,66,0,66,0.000986719,5.5,11.489125293076055,0,0,0,38.5,
2554123,6,248,106.72493045504244,106.72493045504244,0,0,0,0,0,1,0,0,0,0,0,2595.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1023,66,66,66,0,66,169323397.08679768,13.5,11.489125293076055,0,0,0,244.6,
260784.2,6,82.4,12.958095293824671,12.958095293824671,0,0,0,0,0.7,1,0,0,0,0,0,318.9,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,469.1,66,98.5,82.31813492063492,11.588835038240294,84.1,0.004544711,5.5,12.817941866611182,16.389087683183952,158.24150622008062,0.9,38.5,
1536162.7,6,82.4,64.92480087098315,64.92480087098315,0,0,0,0,0.3,1,0,0,0,0,0,1585.7,0,0.6,0,0,0,0,0,1,0,0,0,0,0,1,1,2684.8,66,807.4,158.54645959389768,211.58254849329987,574.9,169323397.0990407,13.5,16.96485871391905,291.2116719871282,73924.50972555019,1,244.6,
1029935.8,6,118.2,44.332070424899946,44.332070424899946,0,0,0,0,0.2,1,0,0,0,0,0,1088.2,0,0.7,0,0,0,0,0,1,0,0,0,0,0,1,1,830.5,66,461,127.3945238095238,131.3332783092409,156.6,0.035625601,5.5,15.523229614231422,185.73330337584872,32011.87596995465,0.6,38.5,
4955.1,6,63,2.016669172110469,2.016669172110469,0,0,0,0,0.8,1,0,0,0,0,0,53.6,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,2037.9,66,827,132.91539938089088,188.3715250420777,86.7,169323397.25150818,13.5,16.31581550368886,266.93202035970734,35902.65299093451,1,244.6,
6846.1,6,64,2.513814880511648,2.513814880511648,0,0,0,0,0.2,1,0,0,0,0,0,67.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,389.6,66,90.7,68.81003968253968,7.555399407025109,86.9,0.020718503,5.5,11.720651099951995,10.684948310560548,332.86327776203075,0.4,38.5,
7023.4,6,64,2.506611305249707,2.506611305249707,0,0,0,0,0.9,1,0,0,0,0,0,69.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1334.3,66,256,85.87944688739194,46.67622951643486,88.6,169323397.3706651,13.5,13.105213440273024,66.16098605150196,2204.9100596847284,1,244.6,
7104.4,6,64,2.5331378768753505,2.5331378768753505,0,0,0,0,0,1,0,0,0,0,0,70.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,363,66,66,66,0,66,0.003834391,5.5,11.489125293076055,0,0,0,38.5,
1541989.7,7.1,80.8,58.14900250562183,58.14900250562183,0,0,0,0,0.1,0.9,0,0,0,0,0,1584.7,0,0.6,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,4993,66,1202.2,293.58738606680555,407.3718087159665,1028.6,169323397.4655099,13.5,23.131160739117075,573.0499719168886,201844.4412628729,1,244.6,
2575178.2,6,174.4,96.18204423261456,96.18204423261456,0,0,0,0,0,1,0,0,0,0,0,2622.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5218.2,637.2,1494,1120.2266666666667,407.4195560576504,637.2,0.001241899,5.5,46.75633845444397,576.1782617527546,278151.58222222223,0.6,38.5,
2579693.8,6,137.6,96.51699518374036,96.51699518374036,0,0,0,0,0,1,0,0,0,0,0,2632.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,9733.8,66,1494,612.7245061955589,686.8157375602799,922.8,169323397.3829121,13.5,34.79960094302663,971.1641795620004,472084.7297440328,1,244.6,
2593777,6,64,96.87117383067016,96.87117383067016,0,0,0,0,0,1,0,0,0,0,0,2642.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,0.000173712,5.5,54.66260147,0,0,0,38.5,
2605718.2,6,174.4,97.21145441850308,97.21145441850308,0,0,0,0,0,1,0,0,0,0,0,2652.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,20158.2,637.2,1494,1329.2777192982458,324.97387875677106,637.2,169323397.3845415,13.5,51.57685613160144,455.9655099001434,178954.1145333949,0.6,244.6,
2608091.8,6,192.8,97.55429036109167,97.55429036109167,0,0,0,0,0,1,0,0,0,0,0,2662.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1219.8,66,494.4,158.42333333333332,172.03347236328554,494.4,0.000568795,5.5,16.167115806000897,243.29206979829544,100371.59455555557,0.3,38.5,
2620033,6,64,97.9048646,97.9048646,0,0,0,0,0,1,0,0,0,0,0,2672.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,13161,66,1494,825.4961053858422,700.6530333697085,1494,169323397.38427648,13.5,40.44207599345921,991.9649215533552,492097.2447000461,1,244.6,
2634973,6,64,98.26574818,98.26574818,0,0,0,0,0,1,0,0,0,0,0,2682.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,0.000212002,5.5,54.66260147,0,0,0,38.5,
2649913,6,64,98.62831568404812,98.62831568404812,0,0,0,0,0,1,0,0,0,0,0,2692.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,23157,1494,1494,1494,0,1494,169323397.3844691,13.5,54.66260147,0,0,0,244.6,
2663996.2,6,119.2,98.98366702,98.98366702,0,0,0,0,0,1,0,0,0,0,0,2702.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7360.2,1065.6,1494,1401.5766666666666,172.03347236328554,1065.6,0.000901103,5.5,52.86075735842708,243.29206979829547,100371.59455555557,0.3,38.5,
2667655,6,248,99.32180182,99.32180182,0,0,0,0,0,1,0,0,0,0,0,2712.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,11019,66,1494,734.5038946141578,700.6530333697085,66,169323397.3859474,13.5,38.25997654,991.9649215533552,492097.2447000461,1,244.6,
2669171.8,6,192.8,99.67738558540844,99.67738558540844,0,0,0,0,0,1,0,0,0,0,0,2722.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1219.8,66,494.4,158.42333333333332,172.03347236328554,494.4,0.000291586,5.5,16.167115806000897,243.29206979829544,100371.59455555557,0.3,38.5,
2681113,6,64,100.0375266544763,100.0375266544763,0,0,0,0,0,1,0,0,0,0,0,2732.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,13161,66,1494,825.4961053858422,700.6530333697085,1494,169323397.38596022,13.5,40.44207599345921,991.9649215533552,492097.2447000461,1,244.6,
2696053,6,64,100.40260238944862,100.40260238944862,0,0,0,0,0,1,0,0,0,0,0,2742.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,4.179477691650391e-05,5.5,54.66260147,0,0,0,38.5,
2710993,6,64,100.76383815681446,100.76383815681446,0,0,0,0,0,1,0,0,0,0,0,2752.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,23157,1494,1494,1494,0,1494,169323397.38631988,13.5,54.66260147,0,0,0,244.6,
2725933,6,64,101.12557908220924,101.12557908220924,0,0,0,0,0,1,0,0,0,0,0,2762.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,6.351470947265624e-05,5.5,54.66260147,0,0,0,38.5,
2740873,6,64,101.48897262107332,101.48897262107332,0,0,0,0,0,1,0,0,0,0,0,2772.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,23157,1494,1494,1494,0,1494,169323397.3864266,13.5,54.66260147,0,0,0,244.6,
2755813,6,64,101.8503807344844,101.8503807344844,0,0,0,0,0,1,0,0,0,0,0,2782.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,4.6420097351074216e-05,5.5,54.66260147,0,0,0,38.5,
2770753,6,64,102.21433271202405,102.21433271202405,0,0,0,0,0,1,0,0,0,0,0,2792.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,23157,1494,1494,1494,0,1494,169323397.38650662,13.5,54.66260147,0,0,0,244.6,
2784836.2,6,119.2,102.57103818311688,102.57103818311688,0,0,0,0,0,1,0,0,0,0,0,2802.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7360.2,1065.6,1494,1401.5766666666666,172.03347236328554,1065.6,0.000730586,5.5,52.86075735842708,243.29206979829547,100371.59455555557,0.3,38.5,
2788495,6,248,102.91544696980584,102.91544696980584,0,0,0,0,0,1,0,0,0,0,0,2812.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,11019,66,1494,734.5038946141578,700.6530333697085,66,169323397.38762838,13.5,38.25997654,991.9649215533552,492097.2447000461,1,244.6,
2789155,6,248,103.27166167845196,103.27166167845196,0,0,0,0,0,1,0,0,0,0,0,2822.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,363,66,66,66,0,66,0.00010891,5.5,11.489125293076055,0,0,0,38.5,
2792813.8,6,137.6,103.63076797104792,103.63076797104792,0,0,0,0,0,1,0,0,0,0,0,2832.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,4021.8,66,922.8,230.7222807017544,324.97387875677106,922.8,169323397.3878946,13.5,19.838324451540373,455.9655099001434,178954.11453339492,0.6,244.6,
2806897,6,64,103.9942502748102,103.9942502748102,0,0,0,0,0,1,0,0,0,0,0,2842.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,6.840229034423828e-05,5.5,54.66260147,0,0,0,38.5,
2814411.4,6,211.2,104.35656776948464,104.35656776948464,0,0,0,0,0,1,0,0,0,0,0,2852.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,15731.4,66,1494,1042.8013532081957,637.0946449306546,351.6,169323397.3879969,13.5,45.46569796,901.7613599979215,415257.371,1,244.6,
2538706.4,6,211.2,94.73028023209768,94.73028023209768,0,0,0,0,0.2,1,0,0,0,0,0,2590.6,0,0.9,0,0,0,0,0,1,0,0,0,0,0,1,1,1504.6,179.8,1204,399.6965873015873,394.9927693812083,181.6,0.001125979,5.5,26.84410740906709,558.6041315,178527.10640734443,0.9,38.5,
1974078,6,192.8,73.79997044748873,73.79997044748873,0,0,0,0,0.3,1,0,0,0,0,0,2018.2,0,0.7,0,0,0,0,0,1,0,0,0,0,0,1,1,2191.1,66,1204,143.93628999655317,282.3719205549915,72,169323397.3921599,13.5,16.960941463434654,400.2129395172806,80678.04478136555,1,244.6,
3511.4,6,64,1.5525337055078667,1.5525337055078667,0,0,0,0,0.4,1,0,0,0,0,0,44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,472.2,73.2,108.3,88.31238095238095,14.64204388172933,79.2,2.6798248291015623e-05,5.5,13.280172124702208,20.70697703840361,245.2489909297053,0.9,38.5,
2860.5,6,64,1.350668127058844,1.350668127058844,0,0,0,0,0.5,1,0,0,0,0,0,37.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1215.1,66,111,78.46983196,15.395835969729813,74.5,169323397.39067098,13.5,12.53197604705718,21.793515842770223,238.59819320233743,1,244.6,
1699526.9,6,82.4,64.14581211577675,64.14581211577675,0,0,0,0,0.3,1,0,0,0,0,0,1771.9,0,0.6,0,0,0,0,0,1,0,0,0,0,0,1,1,2309.8,66,815.3,307.63976190476194,304.4718063,620.1,0.023496699,5.5,22.90372257931257,430.5881578433001,157533.98450736963,0.7,38.5,
1415529,7.1,180.4,52.89826856993464,52.89826856993464,0,0,0,0,0.3,0.9,0,0,0,0,0,1464.3,0,0.7,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,7143.3,61.2,1494,470.23647191903393,557.2330057307098,161.1,169323397.5661868,13.5,30.677046603856304,789.2387184593405,312229.4912,1,244.6,
5158.4,6,64,2.160417758,2.160417758,0,0,0,0,0.5,1,0,0,0,0,0,64.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,481.1,75.3,108.3,90.00214285714286,13.445633830856131,80.4,2.381801605224609e-05,5.5,13.406037240286514,19.01499771829926,205.21173185941043,0.9,38.5,
9635.6,7.1,64,3.163963082476569,3.163963082476569,0,0.1,0,0,0.5,0.9,0,0,0.1,0,0,79.5,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1361,66,182.3,86.79173653144241,34.72266088751223,103.2,169323397.7,13.5,13.167846472008378,49.25964312913308,1368.1255048493126,1,244.6,
3771,6,64,1.6096095167886897,1.6096095167886897,0,0,0,0,0.5,1,0,0,0,0,0,49.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,462.7,75,105.7,85.63833333333334,10.499304740816893,78.6,2.47955322265625e-05,5.5,13.08204490604856,14.848259159951386,138.63549603174604,0.9,38.5,
5531.8,7.1,64,2.9665337948784654,2.9665337948784654,0,0,0,0,0.2,0.9,0,0,0.1,0,0,53.8,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1448.8,66,357,90.46095601594828,67.61291239000579,158.9,169323397.60793668,13.5,13.389136534740384,96.24884499251776,11318.53985636402,1,244.6,
1702332,4.8,51.2,59.328397890189365,59.328397890189365,0,0,0,0,0.2,0.8,0,0,0,0,0,1764.2,0,0.6,0,0,0,0,0,0.8,0,0,0.2,0,0,0.8,0.8,2923.4,61.2,993,400.7551587301588,403.6324392114032,817,0.076669407,5.5,26.564041634533897,570.8224697465002,234802.59240583275,0.9,38.5,
2839001.2,6,174.4,95.71192697883228,95.71192697883228,0,0,0,0,0,1,0,0,0,0,0,2895.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,13388.2,60,1494,876.5194793484809,679.9090434381566,637.2,169323397.6813081,13.5,41.90562485808729,961.6667617818867,462632.1628134432,1,244.6,
2843516.8,6,137.6,96.01566549,96.01566549,0,0,0,0,0,1,0,0,0,0,0,2905.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3361.8,66,922.8,439.77333333333337,407.4195560576504,922.8,0.000728989,5.5,26.61365672587616,576.1782617527547,278151.58222222223,0.6,38.5,
2857600,6,64,96.33478444589416,96.33478444589416,0,0,0,0,0,1,0,0,0,0,0,2915.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,17445,66,1494,1111.9977745061956,626.6887438267256,1494,169323397.6809232,13.5,47.10214735,887.8231908674968,395390.10922972055,1,244.6,
2869541.2,6,174.4,96.64427169932269,96.64427169932269,0,0,0,0,0,1,0,0,0,0,0,2925.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5218.2,637.2,1494,1120.2266666666667,407.4195560576504,637.2,0.001110601,5.5,46.75633845444397,576.1782617527546,278151.58222222223,0.6,38.5,
2871914.8,6,192.8,96.95168540419954,96.95168540419954,0,0,0,0,0,1,0,0,0,0,0,2935.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7591.8,66,1494,492.3871377745062,650.4335508304672,494.4,169323397.6829427,13.5,31.17814712920522,917.4002632,421389.8621,1,244.6,
2883856,6,64,97.27194464,97.27194464,0,0,0,0,0,1,0,0,0,0,0,2945.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,0.00016942,5.5,54.66260147,0,0,0,38.5,
2898796,6,64,97.59835531321652,97.59835531321652,0,0,0,0,0,1,0,0,0,0,0,2955.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,23157,1494,1494,1494,0,1494,169323397.68287647,13.5,54.66260147,0,0,0,244.6,
2913736,6,64,97.92499210961492,97.92499210961492,0,0,0,0,0,1,0,0,0,0,0,2965.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,5.240440368652344e-05,5.5,54.66260147,0,0,0,38.5,
2927819.2,6,119.2,98.24618262960246,98.24618262960246,0,0,0,0,0,1,0,0,0,0,0,2975.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,22300.2,1065.6,1494,1449.6150877192983,127.52397714920002,1065.6,169323397.68448952,13.5,53.95093569536986,170.21246047206083,49110.64438288704,0.3,244.6,
2931478,6,248,98.54841605340968,98.54841605340968,0,0,0,0,0,1,0,0,0,0,0,2985.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,363,66,66,66,0,66,0.000328994,5.5,11.489125293076055,0,0,0,38.5,
2932994.8,6,192.8,98.87089188,98.87089188,0,0,0,0,0,1,0,0,0,0,0,2995.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1879.8,66,494.4,110.38491228070176,127.52397714920002,494.4,169323397.6845938,13.5,13.90724213279886,170.21246047206083,49110.644382887054,0.3,244.6,
2944936,6,64,99.19681257399468,99.19681257399468,0,0,0,0,0,1,0,0,0,0,0,3005.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,3.650188446044922e-05,5.5,54.66260147,0,0,0,38.5,
2959876,6,64,99.52273402037554,99.52273402037554,0,0,0,0,0,1,0,0,0,0,0,3015.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,23157,1494,1494,1494,0,1494,169323397.68458933,13.5,54.66260147,0,0,0,244.6,
2974816,6,64,99.84957129422556,99.84957129422556,0,0,0,0,0,1,0,0,0,0,0,3025.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,9.10043716430664e-05,5.5,54.66260147,0,0,0,38.5,
2989756,6,64,100.1744434924567,100.1744434924567,0,0,0,0,0,1,0,0,0,0,0,3035.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,23157,1494,1494,1494,0,1494,169323397.6848969,13.5,54.66260147,0,0,0,244.6,
3004696,6,64,100.50148743038052,100.50148743038052,0,0,0,0,0,1,0,0,0,0,0,3045.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,5.4883956909179685e-05,5.5,54.66260147,0,0,0,38.5,
3019636,6,64,100.8304339652596,100.8304339652596,0,0,0,0,0,1,0,0,0,0,0,3055.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,23157,1494,1494,1494,0,1494,169323397.6848168,13.5,54.66260147,0,0,0,244.6,
3034576,6,64,101.1583180037682,101.1583180037682,0,0,0,0,0,1,0,0,0,0,0,3065.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8217,1494,1494,1494,0,1494,0.000187206,5.5,54.66260147,0,0,0,38.5,
3048659.2,6,119.2,101.47770761433172,101.47770761433172,0,0,0,0,0,1,0,0,0,0,0,3075.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,22300.2,1065.6,1494,1449.6150877192983,127.52397714920002,1065.6,169323397.6862279,13.5,53.95093569536986,170.21246047206083,49110.64438288704,0.3,244.6,
3052318,6,248,101.7881596594244,101.7881596594244,0,0,0,0,0,1,0,0,0,0,0,3085.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,363,66,66,66,0,66,0.000293112,5.5,11.489125293076055,0,0,0,38.5,
3052978,6,248,102.10885496128552,102.10885496128552,0,0,0,0,0,1,0,0,0,0,0,3095.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1023,66,66,66,0,66,169323397.68630546,13.5,11.489125293076055,0,0,0,244.6,
3059064.4,6,119.2,102.43321703438788,102.43321703438788,0,0,0,0,0,1,0,0,0,0,0,3105.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5789.4,66,1351.2,940.7066666666668,588.9762615804417,1065.6,0.000112104,5.5,42.08442826945532,832.9382170428642,386703.8355555556,0.9,38.5,
3069434.8,6,100.8,102.7615434109803,102.7615434109803,0,0,0,0,0,1,0,0,0,0,0,3115.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,16159.8,66,1494,1029.4790363145626,664.2398176061514,1208.4,169323397.68626282,13.5,45.30605316805035,940.8581952280832,443287.2162681863,1,244.6,
3082090,6,100.8,103.09026049000796,103.09026049000796,0,0,0,0,0,1,0,0,0,0,0,3125.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6075,351.6,1494,1133.4866666666665,518.8228668262633,1208.4,4.138946533203125e-05,5.5,47.39899226537433,733.7263347349916,338273.21555555554,0.8,38.5,
3096084.4,6,82.4,103.417694,103.417694,0,0,0,0,0.1,1,0,0,0,0,0,3135.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,20069.4,66,1494,1291.3020451478346,491.5617590042215,1306.8,169323397.6865609,13.5,50.93878989732707,685.5107722470057,236319.79128240253,1,244.6,
2793458.3,6,229.6,93.79301004324395,93.79301004324395,0,0,0,0,0.1,1,0,0,0,0,0,2846.5,0,0.9,0,0,0,0,0,1,0,0,0,0,0,1,1,375.6,66,78.6,67.97214285714286,4.501091517596091,67.8,0.003102994,5.5,11.658813046676755,6.365504669666889,29.38609693877552,0.7,38.5,
3102124,6,248,103.93462898530602,103.93462898530602,0,0,0,0,0,1,0,0,0,0,0,3154.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1041,66,84,67.20378852571577,4.472957825956112,66,169323397.68955082,13.5,11.593820269401512,6.339341413754378,20.24149132,1,244.6,
5461.8,6,64,2.144293134735309,2.144293134735309,0,0,0,0,0.6,1,0,0,0,0,0,68.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,485.5,76.7,105.7,89.00218253968254,11.587649378588951,82.3,0.0012321,5.5,13.336136698828284,16.387410907224666,168.63685315885613,0.9,38.5,
938642.9,6,81.9,33.00711537065787,33.00711537065787,0,0,0,0,0.2,1,0,0,0,0,0,1012,0,0.5,0,0,0,0,0,1,0,0,0,0,0,1,1,1644.1,66,422.5,101.09858610086164,85.63701696511419,299.4,169323397.73431167,13.5,13.661839783678332,96.76843843820524,9240.729653,1,244.6,
2486841.8,6,143.5,82.69684519,82.69684519,0,0,0,0,0.3,1,0,0,0,0,0,2535.1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3795.2,394.6,1494,865.0606746031747,468.40772081081786,506,0.048899198,5.5,40.75522324645174,662.4285515,276652.2545351317,0.8,38.5,
2492180.5,6,69.9,81.43572474685119,81.43572474685119,0,0,0,0,0.2,1,0,0,0,0,0,2541.9,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,9648.3,66,1494,600.8053709255141,604.9656354548054,1076.5,169323397.7905691,13.5,34.39784464242043,855.0796311592674,367774.5364021493,1,244.6,
