Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,Attack_cat
37.8,0.6,12.3,0.8236565242349363,0.8236565242349363,0,0,0,0,0.1,0.1,0,0,0,0,0,0.5,0,0.1,0,0,0,0,0,0.1,0,0,0.9,0,0,0.1,0.1,939,60,68.4,60.55126284190525,2.0202189736791505,63,169410535.2896727,13.5,10.991161735205536,2.1131138045847933,2.249054590585754,1,244.6,
0,0,0,0.9558158844630424,0.9558158844630424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.010067797,5.5,10.954451150103322,0,0,0,38.5,
957.2,3,32,1.5361710818838967,1.5361710818838967,0,0,0,0,0.3,0.5,0,0,0,0,0,12.7,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0.5,955.4,60,72.3,61.37307878,3.529209636040384,68.4,169410535.30395603,13.5,11.069451459906755,4.852053025833194,23.940665716917124,0.5,244.6,
1704.6,6,64,1.7248987596460736,1.7248987596460736,0,0,0,0,0.5,1,0,0,0,0,0,20.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,442.9,66,101.3,78.46019841269842,14.862055865549324,81.3,5.218982696533203e-05,5.5,12.519220485557138,21.018120969806464,259.6713646856891,0.9,38.5,
150.8,2.3,31.9,0.4066134376003799,0.4066134376003799,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.1,0,0.8,0,0,0.2,0.2,1297.8,60.6,219,83.84433273769574,38.91854870961518,79.2,169410535.35216838,13.5,12.954212901389749,55.15253791,1642.0697009807966,1,244.6,
211.7,2.3,6.5,0.4776285087280634,0.4776285087280634,0,0,0,0,0.1,0.1,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0.1,0.1,0,0.8,0,0,0.2,0.2,357.3,62.5,85,67.55242063492064,8.891068400777533,64.8,0.069087887,5.5,11.61127241,12.573869516366454,89.81103267510709,0.9,38.5,
1525.9,6,64,1.4890747766012498,1.4890747766012498,0,0,0,0,0.5,1,0,0,0,0,0,18.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1073.8,60,98,68.83573857128422,12.26449468877873,81,169410535.3938211,13.5,11.714769917648358,17.033252962590645,149.65206382562593,1,244.6,
1246.5,5.4,57.6,1.3412994234270408,1.3412994234270408,0,0,0,0,0.4,0.9,0,0,0,0,0,16,0,0,0,0,0,0,0,0.9,0,0,0.1,0,0,0.9,0.9,407.7,63.6,85.9,73.49932539682541,9.063031474947804,71.5,0.002001905,5.5,12.121837400706962,12.817062028085422,93.14035920571934,0.9,38.5,
532.9,5.8,49.6,0.699246875,0.699246875,0,0,0,0,0.2,0.4,0,0,0,0,0,3.7,0,0.1,0,0,0,0,0,0.4,0.2,0,0.4,0,0,0.6,0.6,1541.1,42,479.4,95.65509005957924,97.63824632135804,168.2,169410535.5757108,13.5,13.741979610552956,138.75137884262068,16366.909499523344,1,244.6,
1723.6,6,64,1.5144474655143507,1.5144474655143507,0,0,0,0,0.5,1,0,0,0,0,0,20.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,448.9,66,106.1,80.72265873015873,17.195241301514592,81.1,0.000107813,5.5,12.698454463215295,24.317743456879928,330.51749015810026,0.9,38.5,
1130.6,3.6,37.9,4.015720506162937,4.015720506162937,0,0,0,0,0.2,0.6,0,0,0,0,0,15,0,0.1,0,0,0,0,0,0.6,0,0,0.4,0,0,0.6,0.6,1198.4,63.6,111,77.67314016865487,15.768161988435883,67.4,169410535.6,13.5,12.468907020286316,22.30536500405298,249.03730869950937,1,244.6,
1657.2,4.2,44.8,3.241699170767067,3.241699170767067,0,0,0,0,0.4,0.7,0,0,0,0,0,22,0,0,0,0,0,0,0,0.7,0,0,0.3,0,0,0.7,0.7,376.2,60,77.3,66.22170634920636,7.304929637532209,71.6,0.038838983,5.5,11.501914750298187,10.330730565579229,76.43415077790374,0.7,38.5,
1716.4,5.4,57.6,1.4398834619711725,1.4398834619711725,0,0,0,0,0.4,0.9,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0.9,0,0,0.1,0,0,0.9,0.9,1168,60,108.4,75.15766197854434,15.240038218084935,78.8,169410535.6030666,13.5,12.266105224801246,21.55237204385465,235.32656266247128,1,244.6,
347.5,2.4,44.8,0.7855048697545127,0.7855048697545127,0,0,0,0,0.3,0.4,0,0,0,0,0,4.5,0,0.3,0,0,0,0,0,0.4,0,0,0.6,0,0,0.4,0.4,375.3,58.8,85.2,65.24833333333333,10.138642485174604,74.4,0.09075222,5.5,11.409154261215331,14.338205706585986,258.6049722222222,0.4,38.5,
2705.4,6,64,2.0935708537891844,2.0935708537891844,0,0,0,0,0.5,1,0,0,0,0,0,33.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1184.9,54,123,76.20143769199498,23.215840386744016,80.5,169410535.69384307,13.5,12.341748065784468,32.90500980757848,541.7873737326779,1,244.6,
522.3,4.1,87.5,0.5181965109327471,0.5181965109327471,0,0,0,0,0.2,0.4,0,0,0,0,0,5.2,0,0.2,0,0,0,0,0,0.4,0.1,0,0.5,0,0,0.5,0.5,586.8,55.2,180.9,100.37456349206349,50.861952691002855,97.9,0.045174408,5.5,14.06417174055901,71.92966330439495,3289.305578782439,0.9,38.5,
0,0,0,0.266389106,0.266389106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1309,54,222,85.34643618034872,54.11861239242128,60,169410535.75862607,13.5,13.067540773743678,76.68463393714168,2955.333958,1,244.6,
82.8,0.6,4.8,0.3680789249023243,0.3680789249023243,0,0,0,0,0,0.1,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.1,0,0,0.9,0,0,0.1,0.1,327,57,60,59.61261904761905,1.0005562180633656,59.4,0.00911181,5.5,10.918969474335146,1.4150001735019435,2.014121882086168,0.5,38.5,
0,0,0,0.4697687437704945,0.4697687437704945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,54,60,59.59873715809475,1.4909859419853706,60,169410535.7775652,13.5,10.917612763868869,2.1131138045847933,2.249054590585754,1,244.6,
0,0,0,0.4697687437704945,0.4697687437704945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.01136868,5.5,10.954451150103322,0,0,0,38.5,
17.8,3.4,12.8,0.4697687437704945,0.4697687437704945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0.8,0,0,0.2,0.2,950.3,60,71.6,61.08807361541108,3.353722409182187,65.8,169410535.80110794,13.5,11.053986349579494,4.771146159845028,28.80377944936537,0.4,244.6,
1085,4.8,51.2,1.007053315249353,1.007053315249353,0,0,0,0,0.5,0.8,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0.8,0,0,0.2,0,0,0.8,0.8,370.2,60,80.8,66.27031746031746,7.090025969229255,67.6,0.002530694,5.5,11.509253825174913,10.02681088326146,65.29584555303602,0.8,38.5,
886.7,6,64,6880.797679254645,6880.797679254645,0,0,0,0,0.7,1,0,0,0,0,0,11.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1054.4,60,86.4,67.95836634469762,6.226616415128866,69.3,169410535.7935999,13.5,11.658468528366608,8.829354989704257,39.24148471143031,1,244.6,
792.2,6,64,7424.279560537502,7424.279560537502,0,0,0,0,0.6,1,0,0,0,0,0,10.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,369.8,66,67.8,67.12928571428571,0.8612033477919813,67.2,3.86953353881836e-05,5.5,11.58694902131494,1.2179254544085334,0.82537585,0.9,38.5,
807.4,6,64,15100.711912333476,15100.711912333476,0,0,0,0,0.7,1,0,0,0,0,0,10.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1047.2,66,71.8,67.51055956427473,1.648540898466473,69.3,169410535.7936947,13.5,11.620820745733097,2.343160225054085,4.746856730935129,1,244.6,
968.5,6,64,11554.781362044603,11554.781362044603,0,0,0,0,0.6,1,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,370.4,66.2,68,67.39785714285715,0.8346002165101005,67.2,0.000118995,5.5,11.610135030565605,1.1803029453481058,0.7770493197278913,0.9,38.5,
1202.9,6,64,2042.2149992654863,2042.2149992654863,0,0,0,0,0.7,1,0,0,0,0,0,14.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1077,66,103.2,69.38591460912669,8.844465754313582,71.8,169410535.7938568,13.5,11.780420151500758,12.543073375475592,94.61438354,1,244.6,
447,6,64,23551.55097,23551.55097,0,0,0,0,0.5,1,0,0,0,0,0,6.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,369,66,67.8,67.01206349206349,0.8848965288888092,67,1.559257507324219e-05,5.5,11.576837065550546,1.2514326724514295,0.8705023935500126,0.9,38.5,
999.8,6,64,1833.113922,1833.113922,0,0,0,0,0.7,1,0,0,0,0,0,12.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1072.3,66,99.5,69.01564722729971,7.921459910042111,71.9,169410535.79385632,13.5,11.749683647716884,11.23497713647607,84.02511040656701,1,244.6,
807.2,6,64,2121.9337188048166,2121.9337188048166,0,0,0,0,0.4,1,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,376.2,66,76.8,67.86619047619048,3.63527813,68.6,1.080036163330078e-05,5.5,11.649851348482477,5.141059634513302,21.679172335600907,0.9,38.5,
1161.5,6,64,2359.1543298469173,2359.1543298469173,0,0,0,0,0.6,1,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1053.4,66,86,67.98379483691403,4.887697248728732,67.2,169410535.7939035,13.5,11.660461465581486,6.927907845260523,24.17979440069192,1,244.6,
892,6,64,1754.5704728633714,1754.5704728633714,0,0,0,0,0,1,0,0,0,0,0,10.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,363,66,66,66,0,66,0.000134206,5.5,11.489125293076055,0,0,0,38.5,
495.8,4.1,51.1,283.15053000149845,283.15053000149845,0,0,0,0,0,0.4,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0.4,0.1,0,0.5,0,0,0.5,0.5,1066.2,62.4,120,68.25017027863777,12.75232205519815,81,169410535.8014734,13.5,11.684409616715778,18.162631744380352,502.7268059671807,0.6,244.6,
34.6,1.7,12.2,0.8459687654439328,0.8459687654439328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0.9,0,0,0.1,0.1,349.7,60,79.7,61.970000000000006,5.91,79.7,0.023861504,5.5,11.12154316325992,8.358002154,349.28100000000006,0.1,38.5,
32.2,1.7,12.2,5.814443422454408,5.814443422454408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0.9,0,0,0.1,0.1,1300,60,257,84.74454191749085,62.73978091515693,77.3,169410535.8523834,13.5,13.02141928271387,88.90830063630472,3976.237811,1,244.6,
0,0,0,5.814443422454408,5.814443422454408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.00526309,5.5,10.954451150103322,0,0,0,38.5,
0,0.1,6.4,5.814443422454408,5.814443422454408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.1,0.1,956.6,60,86.6,61.586902427637725,6.287639708226672,63.8,169410535.85223252,13.5,11.098851663502804,8.920826690125667,56.99438428699366,0.7,244.6,
0,0,0,5.814443422454408,5.814443422454408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.005757213,5.5,10.954451150103322,0,0,0,38.5,
0,0,0,5.814443422454408,5.814443422454408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930,60,60,60,0,60,169410535.86396608,13.5,10.954451150103322,0,0,0,244.6,
0,0,0,5.814443422454408,5.814443422454408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.006412411,5.5,10.954451150103322,0,0,0,38.5,
0,0,0,5.814443422454408,5.814443422454408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930,60,60,60,0,60,169410535.8779063,13.5,10.954451150103322,0,0,0,244.6,
0,0.1,6.4,5.814443422454408,5.814443422454408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.1,0.1,364.2,60,94.2,67.33007936507936,13.193641493931002,63.8,0.009714794,5.5,11.596360279165705,18.658626737805648,199.1565554925674,0.9,38.5,
291.8,0.6,6.4,5.449659017278748,5.449659017278748,0,0,0,0,0.1,0.1,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0.1,0,0,0.9,0,0,0.1,0.1,970.4,60,98,62.66133133206663,9.570701338,62.4,169410535.9031901,13.5,11.184848410847149,13.383054095703688,90.21207858,1,244.6,
1005,6,64,2.851168999,2.851168999,0,0,0,0,1,1,0,0,0,0,0,12.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,501.3,80.2,111,90.90115079,11.963788434849594,89.1,0.000174904,5.5,13.480147467450584,16.91935186192668,160.0667288202318,0.9,38.5,
1431.7,6,64,2.278461779135749,2.278461779135749,0,0,0,0,1,1,0,0,0,0,0,18.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1399.5,79,117.8,90.17812418317835,12.90428174631266,94.2,169410535.8940829,13.5,13.419616114078256,18.11381262799619,164.32524554894889,1,244.6,
397.3,4.2,44.8,3.627063663660914,3.627063663660914,0,0,0,0,0.7,0.7,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0.7,0,0,0.3,0,0,0.7,0.7,472.8,74,107.8,86.24515873015875,10.84880426497804,80.2,0.000153589,5.5,13.129088530736462,15.342526127063024,147.88530530360293,0.9,38.5,
550.5,3,32,4.331659396214656,4.331659396214656,0,0,0,0,0,0.5,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0.5,1141,60,117,73.99358636891144,16.143365397110465,63,169410535.90141708,13.5,12.166187607686926,22.876205121333538,262.20889100918214,1,244.6,
815.1,6,64,3.640832258748188,3.640832258748188,0,0,0,0,0,1,0,0,0,0,0,11.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,363,66,66,66,0,66,0.00041132,5.5,11.489125293076055,0,0,0,38.5,
1552.2,6,64,2.246724962793345,2.246724962793345,0,0,0,0,0,1,0,0,0,0,0,20.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1023,66,66,66,0,66,169410535.8981756,13.5,11.489125293076055,0,0,0,244.6,
392.8,1.8,19.2,4.133836931,4.133836931,0,0,0,0,0,0.3,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0.3,0,0,0.7,0,0,0.3,0.3,346.2,61.8,66,63.77214285714285,1.9989403909900747,61.8,0.011947989,5.5,11.292622851949812,2.826928611313541,5.7203826530612245,0.7,38.5,
0,0,0,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,948,60,66,61.203788525715765,2.385569717882228,60,169410535.9248219,13.5,11.06420494205372,3.3801291315320903,5.739186901419389,1,244.6,
0,0,0,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.007255602,5.5,10.954451150103322,0,0,0,38.5,
0,0.1,25.5,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.1,0.1,960.4,60,90.4,61.87921011994541,7.300223257,63.8,169410535.94246402,13.5,11.125218269977648,10.352836078214292,67.24763872486349,0.8,244.6,
0,0,0,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.00545001,5.5,10.954451150103322,0,0,0,38.5,
0,0,0,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930,60,60,60,0,60,169410535.9500433,13.5,10.954451150103322,0,0,0,244.6,
0,0,0,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.002436399,5.5,10.954451150103322,0,0,0,38.5,
0,0.1,6.4,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.1,0.1,960.4,60,90.4,61.87921011994541,7.300223257,63.8,169410535.9551403,13.5,11.125218269977648,10.352836078214292,67.24763872486349,0.8,244.6,
0,0,0,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.004776597,5.5,10.954451150103322,0,0,0,38.5,
0,0,0,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930,60,60,60,0,60,169410535.9661045,13.5,10.954451150103322,0,0,0,244.6,
0,0,0,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.003457308,5.5,10.954451150103322,0,0,0,38.5,
0,0,0,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930,60,60,60,0,60,169410535.9741718,13.5,10.954451150103322,0,0,0,244.6,
0,0,0,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.003960013,5.5,10.954451150103322,0,0,0,38.5,
0,0,0,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930,60,60,60,0,60,169410535.9870156,13.5,10.954451150103322,0,0,0,244.6,
0,0,0,4.790708936982872,4.790708936982872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.012816191,5.5,10.954451150103322,0,0,0,38.5,
2700.4,4.8,51.2,2.7050597351226973,2.7050597351226973,0,0,0,0,0.4,0.8,0,0,0,0,0,33.2,0,0,0,0,0,0,0,0.8,0,0,0.2,0,0,0.8,0.8,1004.4,60,90.2,64.22567053,8.787553002010103,77.5,169410535.9949142,13.5,11.331462984143394,12.483833291082902,109.99315795386258,0.8,244.6,
1244.4,2.4,25.6,2.1992306930325243,2.1992306930325243,0,0,0,0,0.2,0.4,0,0,0,0,0,16.6,0,0,0,0,0,0,0,0.4,0,0,0.6,0,0,0.4,0.4,383.8,64.3,85,72.56670634920634,8.780731079421727,66.1,0.005554008,5.5,12.038114885184967,12.417828980069151,85.92241929642229,0.9,38.5,
0,0.1,6.4,2.209742538770865,2.209742538770865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.1,0.1,1010,60,91.5,65.14164608224593,9.86276366,63.8,169410536,13.5,11.416324103877496,13.977929477792108,99.12290078722734,1,244.6,
0,0,0,2.209742538770865,2.209742538770865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.006398892,5.5,10.954451150103322,0,0,0,38.5,
0,0,0,2.209742538770865,2.209742538770865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930,60,60,60,0,60,169410536.0316675,13.5,10.954451150103322,0,0,0,244.6,
0,0,0,2.209742538770865,2.209742538770865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.00328331,5.5,10.954451150103322,0,0,0,38.5,
0,0.1,6.4,2.209742538770865,2.209742538770865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.1,0.1,941.4,60,71.4,60.60111111111111,2.547152346549202,63.8,169410536.04113337,13.5,11.009771783357698,3.630978733,21.976543209876542,0.3,244.6,
0,0,0,2.209742538770865,2.209742538770865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.006484103,5.5,10.954451150103322,0,0,0,38.5,
0,0,0,2.209742538770865,2.209742538770865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930,60,60,60,0,60,169410536.05479538,13.5,10.954451150103322,0,0,0,244.6,
0,0,0,2.209742538770865,2.209742538770865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.00292511,5.5,10.954451150103322,0,0,0,38.5,
279.3,1.7,6.4,1.3854261206056289,1.3854261206056289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.9,0,0,0.1,0.1,1279.2,60,409.2,78.94503095975232,79.05865012,147.3,169410536.0669819,13.5,12.449416940602584,112.46656914706789,15818.40270131028,0.4,244.6,
0,0,0,0.148951493,0.148951493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.004669285,5.5,10.954451150103322,0,0,0,38.5,
0,0,0,0.148951493,0.148951493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930,60,60,60,0,60,169410536.0753707,13.5,10.954451150103322,0,0,0,244.6,
0,0,0,0.148951493,0.148951493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.004029012,5.5,10.954451150103322,0,0,0,38.5,
0,0,0,0.148951493,0.148951493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930,60,60,60,0,60,169410536.0976923,13.5,10.954451150103322,0,0,0,244.6,
2446.6,4.2,44.8,1.5650268106484495,1.5650268106484495,0,0,0,0,0.4,0.7,0,0,0,0,0,30.4,0,0,0,0,0,0,0,0.7,0,0,0.3,0,0,0.7,0.7,386.9,60,85.1,67.38920634920635,9.332968104,76.9,0.007017803,5.5,11.59854924491846,13.198810069576115,133.8740466112371,0.7,38.5,
1689.4,3,32,2.1904135747004574,2.1904135747004574,0,0,0,0,0.2,0.5,0,0,0,0,0,21.8,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0.5,1152.7,60,111,74.65483328676825,16.81865677,66.7,169410536.1063279,13.5,12.223648049244158,23.80971116198953,284.0833861111517,1,244.6,
0,0.2,19.2,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0.2,0.2,371.8,60,90.4,66.70730159,12.447943998999694,67.6,0.011532402,5.5,11.545642396662842,17.604051227046146,195.1421017888637,0.8,38.5,
0,0.1,6.4,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.1,0.1,1009.8,60,98,65.27266266413326,13.072674565944292,63.8,169410536.1265724,13.5,11.410447382034643,18.217889979606504,166.94713307469524,1,244.6,
0,0.1,6.4,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.1,0.1,349,60,79,62.45341269841269,6.336856047734648,63.8,0.004888678,5.5,11.173879514985988,8.961667765512308,80.78866660367852,0.5,38.5,
0,0,0,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,968,60,98,62.54133133206663,9.442910965907348,60,169410536.13091922,13.5,11.184848410847149,13.383054095703688,90.21207858,1,244.6,
0,0,0,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.003771496,5.5,10.954451150103322,0,0,0,38.5,
0,0.2,31.9,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0.2,0.2,1002.2,60,98,64.73720812,12.482586846119933,67.6,169410536.1424969,13.5,11.38018864414903,17.69008240042454,157.40002563667872,1,244.6,
0,0,0,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,60,60,60,0,60,0.006546783,5.5,10.954451150103322,0,0,0,38.5,
0,0,0,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930,60,60,60,0,60,169410536.1570461,13.5,10.954451150103322,0,0,0,244.6,
0,0.2,12.8,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0.2,0.2,390.8,60,94.2,71.49349206349207,15.706210741875353,67.6,0.005134106,5.5,11.94903972651868,22.21193624465011,275.64019022423787,0.9,38.5,
0,0.1,6.4,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.1,0.1,1032.6,60,98,66.66956509177098,14.422610549157415,63.8,169410536.17115816,13.5,11.549689378984011,20.43733729938144,209.1898855087298,1,244.6,
0,0.1,6.4,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.1,0.1,349,60,79,62.45341269841269,6.336856047734648,63.8,0.006016421,5.5,11.173879514985988,8.961667765512308,80.78866660367852,0.5,38.5,
0,0,0,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,968,60,98,62.54133133206663,9.442910965907348,60,169410536.18207207,13.5,11.184848410847149,13.383054095703688,90.21207858,1,244.6,
0,0.1,6.4,2.200398367047314,2.200398367047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.1,0.1,352.8,60,82.8,63.2134127,7.856856048,63.8,0.009606719,5.5,11.241189748275543,11.111272380319411,103.89266660367852,0.6,38.5,
