Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,Attack_cat
54,6,255,2.0704875379915206,2.0704875379915206,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,297,54,54,54,0,54,0.005893779,5.5,10.392304845413264,0,0,0,38.5,
54,6,255,2.0704875379915206,2.0704875379915206,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,837,54,54,54,0,54,169410368.61261532,13.5,10.392304845413264,0,0,0,244.6,
998.4,6,106.8,5.078074143397314,5.078074143397314,0,0,0.6,0.3,0,0.4,0,0,0,0.6,0.9,7.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,305.4,54,56.4,55.04698412698413,1.1412312494612056,56.4,0.001841593,5.5,10.492173922376727,1.6139447107920302,2.1824540186444947,0.6,38.5,
112,6,46.3,8.329768158244732,8.329768158244732,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,883,54,58,56.92996575491932,1.7554306549768224,58,169410368.6097216,13.5,10.670105584950852,2.4868996943067136,3.102339832,1,244.6,
3545.2,6,205.2,3.063860779189927,3.063860779189927,0,0.1,0.2,0.5,0.2,0.8,0,0,0.4,0.8,0.7,10.9,0,0.3,0,0,0,0,0,1,0,0,0,0,0,1,1,377,54.8,95.8,66.70884921,15.507634580132263,66.1,0.002617908,5.5,11.536292402861283,21.93110714354904,337.1973068625598,0.8,38.5,
8178.6,6,154.9,5.275769844140024,5.275769844140024,0,0,0.3,0.5,0,0.7,0,0,0,0.3,0.8,70.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,982.8,54,112,63.61866469057259,16.76919377503043,57.6,169410368.6185049,13.5,11.283185499682606,23.754527758529925,283.7590046181339,1,244.6,
83,6,149.7,7.002238184275383,7.002238184275383,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,308.6,54.4,58,56.22412698412698,1.781231249461206,56,0.002581906,5.5,10.603986367118388,2.519041390710811,3.5264540186444946,0.9,38.5,
83,6,149.4,6.972403453253577,6.972403453253577,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,870.2,54,58,56.13994242255852,1.991911234458896,56,169410368.62349218,13.5,10.597209183516352,2.816595862235196,3.966688487701153,1,244.6,
83,6,152.2,6.968838671996535,6.968838671996535,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,309,54.4,58,56.35746031746032,1.781231249461206,56,0.002750206,5.5,10.616585406092508,2.519041390710811,3.5264540186444946,0.9,38.5,
2428.4,6,169.2,5.015140711309592,5.015140711309592,0,0,0.4,0.6,0,0.4,0,0,0.4,0.8,1.1,7.8,0,0.2,0,0,0,0,0,1,0,0,0,0,0,1,1,866.6,54,58,55.934667224760105,1.9930382605280448,55.6,169410368.6285304,13.5,10.575723520570588,2.8164515119656603,3.966282620205059,1,244.6,
83,6,151.7,6.965496884226598,6.965496884226598,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,308.2,54.4,58,56.25587301587302,1.781231249461206,56,0.002748013,5.5,10.606986282529464,2.519041390710811,3.5264540186444946,0.9,38.5,
83,6,153.8,6.9116216011973535,6.9116216011973535,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,867.4,54,58,55.95186184300735,1.9975107848090192,56,169410368.63478047,13.5,10.579446593526946,2.8245148222835312,3.988949423665953,1,244.6,
317,7.1,140.8,6.267899484916335,6.267899484916335,0,0,0.5,0.4,0,0.4,0,0,0,0.5,0.9,0.9,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,365,54,114.4,61.77968253968254,18.94796691392233,84.8,0.002625203,5.5,11.067205222074932,26.79647178906564,1546.324676240867,0.9,38.5,
88.8,6,129.9,6.917009941583919,6.917009941583919,0,0,0.6,0.4,0,0.4,0,0,0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1156.6,54,342,75.29961112159255,71.04937617298748,56.4,169410368.64051968,13.5,12.273714533950946,100.6981133712205,5107.103768442403,1,244.6,
77.2,6,174.4,6.923108191354015,6.923108191354015,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,303.4,54,56.8,54.87095238095237,1.2806386247037884,55.6,0.002449298,5.5,10.475614535458508,1.811096511554926,2.352641723356009,0.7,38.5,
514.6,7.1,171,6.233842537079148,6.233842537079148,0,0,0.4,0.5,0,0.5,0,0,0,0.4,0.9,0.9,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,882.2,54,76.8,56.62996732,5.925572249205838,74.8,169410368.6454797,13.5,10.55256682,2.7870795817155427,3.884304387193624,1,244.6,
83,6,152.6,6.908296475992233,6.908296475992233,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,309.4,54.4,58,56.42412698412697,1.7697930577776184,56,0.002653384,5.5,10.622866176511426,2.502865344902859,3.4820095742000503,0.9,38.5,
83,6,150.4,6.900546642523797,6.900546642523797,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,868.6,54,58,56.04813815699265,1.9975107848090192,56,169410368.6509366,13.5,10.586554571922091,2.8245148222835312,3.988949423665953,1,244.6,
83,6,150.8,6.970859326363277,6.970859326363277,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,307.4,54,57.6,55.72253968253968,1.781231249461206,56,0.002462101,5.5,10.556584766669769,2.519041390710811,3.5264540186444946,0.9,38.5,
83,6,150.7,6.933806627808865,6.933806627808865,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,868.6,54,58,56.04252412190492,1.9975107848090192,56,169410368.65673083,13.5,10.588013382140415,2.8245148222835312,3.988949423665953,1,244.6,
83,6,151.9,6.975940036533388,6.975940036533388,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,309,54.4,58,56.35746031746032,1.781231249461206,56,0.002893686,5.5,10.616585406092508,2.519041390710811,3.5264540186444946,0.9,38.5,
83,6,151.2,6.911698656596196,6.911698656596196,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,869,54,58,56.06919078857159,1.9975107848090192,56,169410368.6625321,13.5,10.590533147079364,2.8245148222835312,3.988949423665953,1,244.6,
83,6,150.6,6.894641162278579,6.894641162278579,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,309.4,54.4,58,56.40746031746032,1.7748804167715764,56,0.002854919,5.5,10.621299462940136,2.510059956988775,3.5014540186444947,0.9,38.5,
88.8,6,131.7,6.975868210722648,6.975868210722648,0,0,0.6,0.4,0,0.4,0,0,0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,870.2,54,58,56.12917319178929,1.990908722,56.4,169410368.66865152,13.5,10.594301761750264,2.816595862235196,3.966688487701153,1,244.6,
4142.5,6,153.1,6.433351567086538,6.433351567086538,0,0,0.4,0.5,0.1,0.6,0,0,0,0.4,0.9,35.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,319.2,54,70.2,57.02119047619048,5.384452684318042,58.6,0.002356195,5.5,10.676837874673568,7.614766012118793,47.902430272108845,0.8,38.5,
83,6,151,6.907404216,6.907404216,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,893.8,54,84,57.71733415793013,7.262763358532472,56,169410368.6741403,13.5,10.745638208038226,10.28821952161347,53.28342283303039,1,244.6,
83,6,151.5,6.9213440356977545,6.9213440356977545,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,308.2,54,57.6,55.90031746031745,1.781231249461206,56,0.002906704,5.5,10.57338341916602,2.519041390710811,3.5264540186444946,0.9,38.5,
4178.2,6,130.8,6.628875380886875,6.628875380886875,0,0,0.5,0.4,0.1,0.5,0,0,0,0.5,0.9,35.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,993.5,54,178.5,63.04319178370649,28.86028533,80.5,169410368.6799063,13.5,11.218425702303344,40.99457520180919,1570.9241313493308,1,244.6,
83,6,150.4,6.932222013939563,6.932222013939563,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,307.8,54,57.6,55.74412698412698,1.781231249461206,56,0.002218103,5.5,10.558624552561795,2.519041390710811,3.5264540186444946,0.9,38.5,
83,6,151.1,6.923732079862733,6.923732079862733,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,867.8,54,58,55.975391254772056,1.9975107848090192,56,169410368.6855078,13.5,10.58166992,2.8245148222835312,3.988949423665953,1,244.6,
83,6,151.4,6.90153357,6.90153357,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,307.8,54.4,58,56.175873015873016,1.781231249461206,56,0.002617717,5.5,10.599426944858449,2.519041390710811,3.5264540186444946,0.9,38.5,
83,6,152.2,6.894533587324895,6.894533587324895,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,867,54,58,55.93080921142841,1.9975107848090192,56,169410368.69073248,13.5,10.575468018369676,2.8245148222835312,3.988949423665953,1,244.6,
9693.2,6,81.6,2.741331062513797,2.741331062513797,0,0,0.1,0.1,0.4,0.9,0,0,0,0.1,0.2,117,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,402.4,54,94.2,69.23873015873015,14.189952607106022,76.9,0.000848913,5.5,11.74583259842071,20.06762343,252.73456588561348,0.9,38.5,
8801.8,6,81.2,2.256969944083571,2.256969944083571,0,0,0.1,0.1,0.4,0.9,0,0,0,0.1,0.2,117,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1174.4,54,111,75.94155627825907,17.398017591861816,71.8,169410368.7,13.5,12.330815864386627,24.60100394912033,303.3030598032882,1,244.6,
83,6,151.6,6.892933013156116,6.892933013156116,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,306.6,54,57.6,55.57587301587303,1.7697930577776184,56,0.002952218,5.5,10.542707160443548,2.502865344902859,3.4820095742000503,0.9,38.5,
83,6,151.8,6.936395554150176,6.936395554150176,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,865.8,54,58,55.855015560634754,1.992652394861001,56,169410368.6977232,13.5,10.568298009529794,2.817644021327748,3.969597886754892,1,244.6,
77.2,6,170.3,6.875899718483014,6.875899718483014,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,306.6,54,57.6,55.60253968253968,1.7771904288838598,55.6,0.002907491,5.5,10.545239010690045,2.513326807447212,3.510454018644495,0.9,38.5,
88.8,6,128.7,6.923159662928529,6.923159662928529,0,0,0.6,0.4,0,0.4,0,0,0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,866.2,54,58,55.86890444952364,1.9926621079678304,56.4,169410368.7039293,13.5,10.569610414764458,2.8176577577351574,3.969675047,1,244.6,
77.2,6,171,6.929279149,6.929279149,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,306.2,54,57.6,55.55253968253968,1.770839596194231,55.6,0.002934217,5.5,10.540503861549478,2.504345373725176,3.485454018644495,0.9,38.5,
8293.2,6,115,6.4677487630330415,6.4677487630330415,0,0,0.5,0.3,0,0.5,0,0,0,0.5,0.8,70.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,877.4,54,63.6,56.52596720445017,2.934576551463663,58.4,169410368.7088161,13.5,10.63397315465761,4.153385100876271,9.044166401,1,244.6,
77.2,6,172,6.898252228663696,6.898252228663696,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,306.6,54,57.6,55.55968253968253,1.7503955096407475,55.6,0.002874684,5.5,10.54114684447527,2.4754330692509106,3.410454018644495,0.9,38.5,
88.8,6,131.8,6.935089554428558,6.935089554428558,0,0,0.6,0.4,0,0.4,0,0,0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,865.8,54,58,55.84390444952364,1.9910934562976743,56.4,169410368.7145866,13.5,10.567245494435763,2.8154393492685843,3.963425047,1,244.6,
83,6,152.5,6.904758461676726,6.904758461676726,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,307.8,54,57.6,55.85587301587302,1.781231249461206,56,0.002859497,5.5,10.569183805643886,2.519041390710811,3.5264540186444946,0.9,38.5,
77.2,6,171.6,6.900498077362906,6.900498077362906,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,867.4,54,58,55.96824511,1.996508272230343,55.6,169410368.72055382,13.5,10.580895205074707,2.8245148222835312,3.988949423665953,1,244.6,
83,6,149.8,6.891440710264496,6.891440710264496,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,310.2,54.4,58,56.57412698412698,1.7366473058448768,56,0.0026443,5.5,10.636987534136347,2.4559901729845217,3.3570095742000503,0.9,38.5,
88.8,6,129.4,6.921371581415876,6.921371581415876,0,0,0.6,0.4,0,0.4,0,0,0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,871,54,58,56.18099505413748,1.9886771121779403,56.4,169410368.72682148,13.5,10.601180301156004,2.810283916821421,3.948959955845196,1,244.6,
83,6,154.6,6.898380220561002,6.898380220561002,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,307,54,57.6,55.58698412698413,1.7544363302180934,56,0.003145909,5.5,10.54373337,2.481147652514509,3.4264540186444945,0.9,38.5,
83,6,152.6,6.886614842014827,6.886614842014827,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,866.2,54,58,55.86495708110259,1.9910934562976743,56,169410368.73315972,13.5,10.571224069593036,2.8154393492685843,3.963425047,1,244.6,
77.2,6,171.1,6.888914198187524,6.888914198187524,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,303.4,54,56.8,54.87095238095237,1.2806386247037884,55.6,0.002177286,5.5,10.475614535458508,1.811096511554926,2.352641723356009,0.7,38.5,
77.2,6,171.5,6.901712748147089,6.901712748147089,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,866.6,54,58,55.93354168363455,1.9879486162515323,55.6,169410368.7374389,13.5,10.577503551756775,2.813550484380547,3.958119354898936,1,244.6,
88.8,6,128.7,6.973458676371047,6.973458676371047,0,0,0.6,0.4,0,0.4,0,0,0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,310.6,54.8,58,56.714126984126985,1.5594014045106437,56.4,0.002902007,5.5,10.650085589722424,2.2053266154426048,3.041009574200051,0.8,38.5,
77.2,6,172,6.899383946262891,6.899383946262891,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,870.2,54,58,56.13994242255852,1.991911234458896,55.6,169410368.7432807,13.5,10.597209183516352,2.816595862235196,3.966688487701153,1,244.6,
216.6,6,111.4,6.251719955122896,6.251719955122896,0,0,0.6,0.3,0,0.4,0,0,0,0.6,0.9,2.7,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,315,54.4,60.4,57.11904761904763,2.132263205795007,57.6,0.003333116,5.5,10.688024902674162,3.015475544184432,5.492308390022676,0.9,38.5,
77.2,6,172.4,6.955828138539902,6.955828138539902,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,880.2,54,66,56.83824554014957,3.100800149596133,55.6,169410368.7476038,13.5,10.661188764066916,4.393282932865626,9.663143724705344,1,244.6,
77.2,6,171.4,6.896580220417209,6.896580220417209,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,307,54,57.6,55.68253968253968,1.7771904288838598,55.6,0.002757597,5.5,10.552798348361057,2.513326807447212,3.510454018644495,0.9,38.5,
83,6,152.2,6.914680195621891,6.914680195621891,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,864.6,54,58,55.77501556063476,1.9852566605136903,56,169410368.7533694,13.5,10.56261781861852,2.808602640395285,3.944264553421559,1,244.6,
106.2,6,68.6,6.988307986826856,6.988307986826856,0,0,0.9,0.1,0,0.1,0,0,0,0.9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,315.4,54.4,58,57.2284127,1.3888043677822106,57.6,0.00517199,5.5,10.698333058351766,1.9640659724005944,2.2067208364827406,0.9,38.5,
995,6,212.6,2.021698025715331,2.021698025715331,0,0,0.2,0.7,0.1,0.8,0,0,0,0.2,0.9,7.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,995.8,54,170,64.02744783424349,27.36014788,69.2,169410368.76039082,13.5,11.316149911259904,38.79584187577847,928.7360921,1,244.6,
71.4,6,192.8,3.883406545,3.883406545,0,0,0.3,0.7,0,0.7,0,0,0,0.3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,301.8,54,56,54.58428571428571,0.8952867825060533,55.2,0.00083549,5.5,10.44820996046803,1.266126710033432,1.6153083900226757,0.5,38.5,
83,6,154.3,7.009366287,7.009366287,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,862.2,54,58,55.62107842793601,1.9618725908764216,56,169410368.7646032,13.5,10.54793495720807,2.776673415642281,3.855267350156587,1,244.6,
88.8,6,131,7.025369850062373,7.025369850062373,0,0,0.6,0.4,0,0.4,0,0,0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,310.2,54,57.6,56.15857142857143,1.749201614827075,56.4,0.002730608,5.5,10.597733722641411,2.473744647013368,3.401503401360545,0.9,38.5,
4199.8,6,133.4,6.657422391,6.657422391,0,0,0.5,0.4,0.1,0.5,0,0,0,0.5,0.9,36.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,874.8,54,60.6,56.39289981604223,2.418155509258188,59,169410368.76984552,13.5,10.607021643374782,2.803426852273048,3.929685579427963,1,244.6,
77.2,6,171.9,6.684802084234725,6.684802084234725,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,305,54,57.6,55.32873015873016,1.715359402126424,55.6,0.002676606,5.5,10.519266645171616,2.425884530831392,3.2757034517510704,0.9,38.5,
83,6,154.1,7.140070406415179,7.140070406415179,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,865,54,58,55.81396292905581,1.9894182725800464,56,169410368.77587008,13.5,10.564311934682138,2.811332075913974,3.951869354898936,1,244.6,
88.8,6,129.3,6.985270919282717,6.985270919282717,0,0,0.6,0.4,0,0.4,0,0,0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,311.4,54.8,58,56.87126984126984,1.5153594021264238,56.4,0.002301407,5.5,10.664865060722256,2.1430418183567737,2.875703451751071,0.8,38.5,
217.4,6,139.4,6.324013371307252,6.324013371307252,0,0,0.5,0.4,0,0.5,0,0,0,0.5,0.9,2.8,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,876.2,54,60.4,56.49016027488163,2.243693199408553,57.2,169410368.78065228,13.5,10.630572339570016,3.1729406515733927,5.206757234308268,1,244.6,
4215,6,152.7,6.610841143323135,6.610841143323135,0,0,0.4,0.5,0.1,0.6,0,0,0,0.4,0.9,36.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,414.6,54,164,72.47777777777779,38.97920966305271,71.2,0.002305317,5.5,11.989909135691828,55.12492695607354,2161.2002892416226,0.9,38.5,
83,6,152.5,7.906898210548822,7.906898210548822,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1020.6,54,210,66.20374688606888,38.343621701188894,56,169410368.78598627,13.5,11.510052858072656,54.339199085749456,1487.243347008211,1,244.6,
88.8,6,131.1,7.5628718260292915,7.5628718260292915,0,0,0.6,0.4,0,0.4,0,0,0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,310.2,54.4,58,56.51412698412698,1.7594014045106434,56.4,0.002872515,5.5,10.631353152721356,2.488169327917224,3.441009574200051,0.9,38.5,
83,6,150.4,7.0053644093392125,7.0053644093392125,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,871.4,54,58,56.221847184463286,1.986060045039031,56,169410368.79149508,13.5,10.603050525735132,2.8097387976868218,3.947414111283919,1,244.6,
12362,6,83.1,2.545085046072625,2.545085046072625,0,0,0,0.1,0.5,1,0,0,0,0,0.1,161.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,398.8,54,84.1,70.09694444444446,11.120562400172409,76.6,0.000251794,5.5,11.828961670281252,15.726850167540116,139.42826113315698,0.9,38.5,
6816.8,6,80.7,2.9937382721871613,2.9937382721871613,0,0,0.2,0.1,0.3,0.8,0,0,0,0.2,0.3,81.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1190.3,54,111,76.93330612155303,16.311844083612137,72.1,169410368.7907986,13.5,12.410832822576657,23.065554152214588,266.39584056622743,1,244.6,
88.8,6,127.6,6.920235422199172,6.920235422199172,0,0,0.6,0.4,0,0.4,0,0,0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,312.6,54,57.6,56.56952380952381,1.568534998513994,56.4,0.003587794,5.5,10.63630152399722,2.218243467955353,2.769251700680272,0.9,38.5,
1006.2,6,172,5.6917867461133085,5.6917867461133085,0,0,0.3,0.6,0,0.7,0,0,0,0.3,0.9,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,867.8,54,58,56.01127541189461,1.9937109316669968,55.2,169410368.7968569,13.5,10.58495652,2.8205587853202703,3.9778383125548418,1,244.6,
83,6,152.6,6.3169539973551245,6.3169539973551245,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,307,54,57.6,55.64253968253968,1.781231249461206,56,0.002325392,5.5,10.549025428998752,2.519041390710811,3.5264540186444946,0.9,38.5,
77.2,6,173.8,6.884501516018278,6.884501516018278,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,867,54,58,55.94717284779205,1.996508272230343,55.6,169410368.80354232,13.5,10.578904063561003,2.8245148222835312,3.988949423665953,1,244.6,
88.8,6,132.6,6.884053657997138,6.884053657997138,0,0,0.6,0.4,0,0.4,0,0,0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,311,54.8,58,56.814126984126986,1.532606485267531,56.4,0.002744794,5.5,10.659492890499717,2.1674328772463034,2.941009574,0.8,38.5,
83,6,155.3,6.905419102780096,6.905419102780096,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,870.6,54,58,56.17609555047636,1.9900909437189984,56,169410368.8089334,13.5,10.598734136652126,2.8154393492685843,3.963425047,1,244.6,
8372.6,6,133,6.058104969620047,6.058104969620047,0,0,0.4,0.4,0,0.6,0,0,0,0.4,0.8,71.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,317,54,62.4,56.97380952380953,3.3182018967548013,58,0.002312613,5.5,10.67372882169513,4.692646125082769,13.607743764172335,0.9,38.5,
911.4,7.1,153.1,6.240232822297518,6.240232822297518,0,0,0.4,0.5,0,0.5,0,0,0,0.4,0.9,0.9,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1325,54,500,81.74368225513737,102.71641675157828,143.6,169410368.8133904,13.5,12.654792071083978,145.9287222847886,20482.48154132344,1,244.6,
83,6,151.8,6.887917613742407,6.887917613742407,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,307,54,57.6,55.64253968253968,1.781231249461206,56,0.003062391,5.5,10.549025428998752,2.519041390710811,3.5264540186444946,0.9,38.5,
77.2,6,170.3,6.888655247939174,6.888655247939174,0,0,0.4,0.6,0,0.6,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,867,54,58,55.93747587809507,1.996508272230343,55.6,169410368.82011062,13.5,10.57798778330862,2.8245148222835312,3.988949423665953,1,244.6,
83,6,151.9,6.902821063189412,6.902821063189412,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,311.8,55.2,58,57.044603174603175,1.2948792349647027,56,0.002749109,5.5,10.681049720723632,1.8312357757223805,2.408147896195515,0.7,38.5,
83,6,149,7.179288064899746,7.179288064899746,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,869.4,54,58,56.09201261586711,1.9902949156557312,56,169410368.82554528,13.5,10.59068827234699,2.8143100422626417,3.960313936137608,1,244.6,
88.8,6,131.3,6.949436193127819,6.949436193127819,0,0,0.6,0.4,0,0.4,0,0,0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,311.8,54.8,58,56.95126984126984,1.4794002227037697,56.4,0.002115703,5.5,10.672370973503789,2.092187859125448,2.747703451751071,0.8,38.5,
83,6,149,6.899774028028885,6.899774028028885,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,871.8,54,58,56.255734040641165,1.9798673700922464,56,169410368.8308747,13.5,10.608227921086256,2.797825060082824,3.914311962796089,1,244.6,
